ts_utc,rows,bytes,table_size_pretty,files_done,workers,sevenz_procs,loader_etime_sec
2026-06-06T01:43:26Z,394913696,6888864645120,6416_GB,23,3,2,51169
2026-06-06T01:48:27Z,394913696,6890021183488,6417_GB,23,3,2,51469
2026-06-06T01:53:27Z,394913696,6891385618432,6418_GB,23,3,2,51770
2026-06-06T01:58:27Z,394913696,6893268049920,6420_GB,23,3,2,52070
2026-06-06T02:03:27Z,394913696,6893931929600,6420_GB,23,3,2,52370
2026-06-06T02:08:28Z,394913696,6894769201152,6421_GB,23,3,2,52670
2026-06-06T02:13:28Z,394913696,6895543877632,6422_GB,23,3,2,52971
2026-06-06T02:18:28Z,394913696,6896941793280,6423_GB,23,3,2,53271
2026-06-06T02:23:28Z,394913696,6898609340416,6425_GB,23,3,2,53571
2026-06-06T02:28:29Z,394913696,6900537171968,6427_GB,23,3,2,53871
2026-06-06T02:33:29Z,394913696,6901469609984,6427_GB,23,3,2,54172
2026-06-06T02:38:29Z,394913696,6902624075776,6429_GB,23,3,2,54472
2026-06-06T02:43:30Z,394913696,6904291328000,6430_GB,23,3,2,54772
2026-06-06T02:48:30Z,394913696,6905676996608,6431_GB,23,3,2,55073
2026-06-06T02:53:30Z,394913696,6906274160640,6432_GB,23,3,2,55373
2026-06-06T02:58:30Z,394913696,6908281094144,6434_GB,23,3,2,55673
2026-06-06T03:03:31Z,394913696,6910166671360,6436_GB,24,3,2,55973
2026-06-06T03:08:31Z,394913696,6911738896384,6437_GB,24,3,2,56274
2026-06-06T03:13:31Z,394913696,6913446395904,6439_GB,24,3,2,56574
2026-06-06T03:18:32Z,394913696,6914396258304,6440_GB,24,3,2,56874
2026-06-06T03:23:32Z,394913696,6917039177728,6442_GB,24,3,2,57175
2026-06-06T03:28:32Z,394913696,6919723991040,6444_GB,24,3,2,57475
2026-06-06T03:33:32Z,394913696,6922037370880,6447_GB,24,3,2,57775
2026-06-06T03:38:33Z,394913696,6923306672128,6448_GB,24,3,2,58075
2026-06-06T03:43:33Z,394913696,6925233913856,6450_GB,24,3,2,58376
2026-06-06T03:48:33Z,394913696,6927205982208,6451_GB,24,3,2,58676
2026-06-06T03:53:34Z,394913696,6928944513024,6453_GB,24,3,2,58976
2026-06-06T03:58:34Z,394913696,6931282288640,6455_GB,24,3,2,59276
2026-06-06T04:03:34Z,394913696,6933652135936,6457_GB,24,3,2,59577
2026-06-06T04:08:34Z,394913696,6935868825600,6460_GB,25,3,2,59877
2026-06-06T04:13:35Z,394913696,6938261864448,6462_GB,25,3,2,60177
2026-06-06T04:18:35Z,394913696,6940617416704,6464_GB,25,3,2,60478
2026-06-06T04:23:35Z,394913696,6943050981376,6466_GB,25,3,2,60778
2026-06-06T04:28:35Z,394913696,6945670094848,6469_GB,25,3,2,61078
2026-06-06T04:33:36Z,394913696,6947930087424,6471_GB,25,3,2,61378
2026-06-06T04:38:36Z,394913696,6950266961920,6473_GB,25,3,2,61679
2026-06-06T04:43:36Z,394913696,6951879909376,6474_GB,25,3,2,61979
2026-06-06T04:48:37Z,394913696,6954306109440,6477_GB,26,3,2,62279
2026-06-06T04:53:37Z,394913696,6956955090944,6479_GB,26,3,2,62580
2026-06-06T04:58:37Z,394913696,6958788558848,6481_GB,26,3,2,62880
2026-06-06T05:03:37Z,394913696,6961241415680,6483_GB,26,3,2,63180
2026-06-06T05:08:38Z,394913696,6963467075584,6485_GB,26,3,2,63480
2026-06-06T05:13:38Z,394913696,6965671944192,6487_GB,26,3,2,63781
2026-06-06T05:18:38Z,394913696,6968155578368,6490_GB,26,3,2,64081
2026-06-06T05:23:39Z,394913696,6970810695680,6492_GB,26,3,2,64381
2026-06-06T05:28:39Z,394913696,6973506457600,6495_GB,27,3,2,64682
2026-06-06T05:33:39Z,394913696,6974423277568,6495_GB,27,3,2,64982
2026-06-06T05:38:40Z,394913696,6976803368960,6498_GB,27,3,2,65282
2026-06-06T05:43:40Z,394913696,6978560417792,6499_GB,27,3,2,65583
2026-06-06T05:48:40Z,394913696,6981373173760,6502_GB,27,3,2,65883
2026-06-06T05:53:40Z,394913696,6982439723008,6503_GB,27,3,2,66183
2026-06-06T05:58:41Z,394913696,6984608530432,6505_GB,27,3,2,66483
2026-06-06T06:03:41Z,424936320,6986862501888,6507_GB,27,3,2,66784
2026-06-06T06:08:41Z,424936320,6988496691200,6509_GB,27,3,2,67084
2026-06-06T06:13:42Z,424936320,6991283585024,6511_GB,27,3,2,67384
2026-06-06T06:18:42Z,424936320,6993876205568,6514_GB,27,3,2,67685
2026-06-06T06:23:42Z,424936320,6995628892160,6515_GB,28,3,2,67985
2026-06-06T06:28:42Z,424936320,6998324723712,6518_GB,28,3,2,68285
2026-06-06T06:33:43Z,424936320,6999886872576,6519_GB,28,3,2,68585
2026-06-06T06:38:43Z,424936320,7001660932096,6521_GB,28,3,2,68886
2026-06-06T06:43:43Z,424936320,7004825026560,6524_GB,28,3,2,69186
2026-06-06T06:48:44Z,424936320,7006623408128,6525_GB,28,3,2,69486
2026-06-06T06:53:44Z,424936320,7008971390976,6528_GB,29,3,2,69786
2026-06-06T06:58:44Z,424936320,7011647635456,6530_GB,29,3,2,70087
2026-06-06T07:03:44Z,424936320,7013367627776,6532_GB,29,3,2,70387
2026-06-06T07:08:45Z,424936320,7015414038528,6534_GB,29,3,2,70687
2026-06-06T07:13:45Z,424936320,7016678465536,6535_GB,29,3,2,70988
2026-06-06T07:18:45Z,424936320,7018120028160,6536_GB,29,3,2,71288
2026-06-06T07:23:45Z,424936320,7019505549312,6537_GB,29,3,2,71588
2026-06-06T07:28:46Z,424936320,7020791922688,6539_GB,29,3,2,71888
2026-06-06T07:33:46Z,424936320,7023223767040,6541_GB,29,3,2,72189
2026-06-06T07:38:46Z,424936320,7024999841792,6543_GB,29,3,2,72489
2026-06-06T07:43:47Z,424936320,7027799990272,6545_GB,29,3,2,72789
2026-06-06T07:48:47Z,424936320,7030405775360,6548_GB,29,3,2,73090
2026-06-06T07:53:47Z,424936320,7032460754944,6549_GB,30,3,2,73390
2026-06-06T07:58:47Z,424936320,7035204345856,6552_GB,30,3,2,73690
2026-06-06T08:03:48Z,424936320,7036953600000,6554_GB,30,3,2,73990
2026-06-06T08:08:48Z,424936320,7039807619072,6556_GB,30,3,2,74291
2026-06-06T08:13:48Z,424936320,7042455445504,6559_GB,30,3,2,74591
2026-06-06T08:18:49Z,424936320,7044334444544,6561_GB,30,3,2,74891
2026-06-06T08:23:49Z,424936320,7047129907200,6563_GB,31,3,2,75192
2026-06-06T08:28:49Z,424936320,7049514000384,6565_GB,31,3,2,75492
2026-06-06T08:33:49Z,424936320,7051625472000,6567_GB,31,3,2,75792
2026-06-06T08:38:50Z,424936320,7054325989376,6570_GB,31,3,2,76092
2026-06-06T08:43:50Z,424936320,7055836307456,6571_GB,31,3,2,76393
2026-06-06T08:48:50Z,424936320,7057490911232,6573_GB,31,3,2,76693
2026-06-06T08:53:50Z,424936320,7060233723904,6575_GB,31,3,2,76993
2026-06-06T08:58:51Z,424936320,7062885629952,6578_GB,31,3,2,77293
2026-06-06T09:03:51Z,424936320,7065218433024,6580_GB,31,3,2,77594
2026-06-06T09:08:51Z,424936320,7067701387264,6582_GB,32,3,2,77894
2026-06-06T09:13:52Z,424936320,7069500678144,6584_GB,32,3,2,78194
2026-06-06T09:18:52Z,424936320,7071857483776,6586_GB,32,3,2,78495
2026-06-06T09:23:52Z,424936320,7073807015936,6588_GB,32,3,2,78795
2026-06-06T09:28:53Z,424936320,7075211845632,6589_GB,32,3,2,79095
2026-06-06T09:33:53Z,424936320,7078000402432,6592_GB,32,3,2,79396
2026-06-06T09:38:53Z,424936320,7080611430400,6594_GB,32,3,2,79696
2026-06-06T09:43:53Z,424936320,7082650386432,6596_GB,32,3,2,79996
2026-06-06T09:48:54Z,424936320,7083638456320,6597_GB,32,3,2,80296
2026-06-06T09:53:54Z,424936320,7084910854144,6598_GB,32,3,2,80597
2026-06-06T09:58:54Z,424936320,7087190204416,6600_GB,32,3,2,80897
2026-06-06T10:03:54Z,424936320,7089937334272,6603_GB,33,3,2,81197
2026-06-06T10:08:55Z,424936320,7091584040960,6605_GB,33,3,2,81497
2026-06-06T10:13:55Z,424936320,7094774505472,6608_GB,33,3,2,81798
2026-06-06T10:18:55Z,424936320,7096947376128,6610_GB,33,3,2,82098
2026-06-06T10:23:56Z,424936320,7098986708992,6611_GB,33,3,2,82398
2026-06-06T10:28:56Z,424936320,7101909975040,6614_GB,33,3,2,82699
2026-06-06T10:33:56Z,424936320,7104600383488,6617_GB,34,3,2,82999
2026-06-06T10:38:56Z,424936320,7106629533696,6619_GB,34,3,2,83299
2026-06-06T10:43:57Z,424936320,7109009211392,6621_GB,34,3,2,83599
2026-06-06T10:48:57Z,424936320,7111783989248,6623_GB,34,3,2,83900
2026-06-06T10:53:57Z,424936320,7114241679360,6626_GB,34,3,2,84200
2026-06-06T10:58:58Z,424936320,7117011476480,6628_GB,34,3,2,84500
2026-06-06T11:03:58Z,424936320,7117857193984,6629_GB,34,3,2,84801
2026-06-06T11:08:58Z,424936320,7119591661568,6631_GB,34,3,2,85101
2026-06-06T11:13:58Z,424936320,7121881505792,6633_GB,34,3,2,85401
2026-06-06T11:18:59Z,424936320,7122004320256,6633_GB,34,3,2,85701
2026-06-06T11:23:59Z,424936320,7123597041664,6634_GB,34,3,2,86002
2026-06-06T11:28:59Z,424936320,7123597041664,6634_GB,34,3,2,86302
2026-06-06T11:33:59Z,424936320,7125561958400,6636_GB,34,3,2,86602
2026-06-06T11:39:00Z,424936320,7128040833024,6639_GB,34,3,2,86902
2026-06-06T11:44:00Z,424936320,7129220890624,6640_GB,35,3,2,87203
2026-06-06T11:49:00Z,424936320,7132107915264,6642_GB,35,3,2,87503
2026-06-06T11:54:01Z,424936320,7134535688192,6645_GB,35,3,2,87803
2026-06-06T11:59:01Z,424936320,7136784932864,6647_GB,35,3,2,88104
2026-06-06T12:04:01Z,424936320,7139171835904,6649_GB,35,3,2,88404
2026-06-06T12:09:01Z,424936320,7141538562048,6651_GB,35,3,2,88704
2026-06-06T12:14:02Z,424936320,7143905394688,6653_GB,35,3,2,89004
2026-06-06T12:19:02Z,424936320,7145579945984,6655_GB,35,3,2,89305
2026-06-06T12:24:02Z,424936320,7146905264128,6656_GB,36,3,2,89605
2026-06-06T12:29:03Z,424936320,7149734051840,6659_GB,36,3,2,89905
2026-06-06T12:34:03Z,424936320,7152272580608,6661_GB,36,3,2,90205
2026-06-06T12:39:03Z,424936320,7154442993664,6663_GB,36,3,2,90506
2026-06-06T12:44:03Z,424936320,7157184307200,6666_GB,36,3,2,90806
2026-06-06T12:49:04Z,424936320,7158902349824,6667_GB,36,3,2,91106
2026-06-06T12:54:04Z,424936320,7161719660544,6670_GB,36,3,2,91407
2026-06-06T12:59:04Z,424936320,7164655976448,6673_GB,37,3,2,91707
2026-06-06T13:04:04Z,424936320,7166464909312,6674_GB,37,3,2,92007
2026-06-06T13:09:05Z,424936320,7169255268352,6677_GB,37,3,2,92307
2026-06-06T13:14:05Z,424936320,7171830554624,6679_GB,37,3,2,92608
2026-06-06T13:19:05Z,424936320,7173035442176,6680_GB,37,3,2,92908
2026-06-06T13:24:06Z,424936320,7174269968384,6682_GB,37,3,2,93208
2026-06-06T13:29:06Z,424936320,7176179515392,6683_GB,37,3,2,93509
2026-06-06T13:34:06Z,424936320,7178004488192,6685_GB,37,3,2,93809
2026-06-06T13:39:06Z,424936320,7180879462400,6688_GB,38,3,2,94109
2026-06-06T13:44:07Z,424936320,7182816378880,6690_GB,38,3,2,94409
2026-06-06T13:49:07Z,424936320,7184500039680,6691_GB,38,3,2,94710
2026-06-06T13:54:07Z,424936320,7187738443776,6694_GB,38,3,2,95010
2026-06-06T13:59:07Z,424936320,7189914533888,6696_GB,38,3,2,95310
2026-06-06T14:04:08Z,424936320,7190824206336,6697_GB,38,3,2,95610
2026-06-06T14:09:08Z,424936320,7192322342912,6698_GB,38,3,2,95911
2026-06-06T14:14:08Z,424936320,7194846707712,6701_GB,38,3,2,96211
2026-06-06T14:19:09Z,424936320,7196378021888,6702_GB,38,3,2,96511
2026-06-06T14:24:09Z,424936320,7198415101952,6704_GB,38,3,2,96812
2026-06-06T14:29:09Z,424936320,7199776931840,6705_GB,38,3,2,97112
2026-06-06T14:34:10Z,424936320,7200730996736,6706_GB,39,3,2,97412
2026-06-06T14:39:10Z,424936320,7202664570880,6708_GB,39,3,2,97713
2026-06-06T14:44:10Z,424936320,7203098419200,6708_GB,39,3,2,98013
2026-06-06T14:49:10Z,424936320,7204763770880,6710_GB,39,3,2,98313
2026-06-06T14:54:11Z,424936320,7206762627072,6712_GB,39,3,2,98613
2026-06-06T14:59:11Z,424936320,7207813799936,6713_GB,39,3,2,98914
2026-06-06T15:04:11Z,424936320,7209779306496,6715_GB,39,3,2,99214
2026-06-06T15:09:11Z,424936320,7212024856576,6717_GB,39,3,2,99514
2026-06-06T15:14:12Z,424936320,7212024856576,6717_GB,39,3,2,99814
2026-06-06T15:19:12Z,424936320,7212024856576,6717_GB,39,3,2,100115
2026-06-06T15:24:12Z,424936320,7212024856576,6717_GB,39,3,2,100415
2026-06-06T15:29:13Z,424936320,7213346095104,6718_GB,39,3,2,100715
2026-06-06T15:34:13Z,424936320,7213346095104,6718_GB,39,3,2,101016
2026-06-06T15:39:13Z,424936320,7214140039168,6719_GB,39,3,2,101316
2026-06-06T15:44:13Z,424936320,7216005677056,6720_GB,39,3,2,101616
2026-06-06T15:49:14Z,424936320,7217942159360,6722_GB,39,3,2,101916
2026-06-06T15:54:14Z,424936320,7219690487808,6724_GB,39,3,2,102217
2026-06-06T15:59:14Z,424936320,7222457753600,6726_GB,40,3,2,102517
2026-06-06T16:04:15Z,424936320,7224308948992,6728_GB,40,3,2,102817
2026-06-06T16:09:15Z,424936320,7227120164864,6731_GB,40,3,2,103118
2026-06-06T16:14:15Z,424936320,7228697698304,6732_GB,40,3,2,103418
2026-06-06T16:19:15Z,424936320,7230702149632,6734_GB,40,3,2,103718
2026-06-06T16:24:16Z,424936320,7232488095744,6736_GB,40,3,2,104018
2026-06-06T16:29:16Z,424936320,7233723899904,6737_GB,40,3,2,104319
2026-06-06T16:34:16Z,424936320,7235531931648,6739_GB,40,3,2,104619
2026-06-06T16:39:17Z,424936320,7237059993600,6740_GB,41,3,2,104919
2026-06-06T16:44:17Z,424936320,7238471720960,6741_GB,41,3,2,105220
2026-06-06T16:49:17Z,424936320,7242426949632,6745_GB,41,3,2,105520
2026-06-06T16:54:18Z,424936320,7244221620224,6747_GB,41,3,2,105820
2026-06-06T16:59:18Z,424936320,7246781177856,6749_GB,41,3,2,106121
2026-06-06T17:04:18Z,424936320,7248178757632,6750_GB,41,3,2,106421
2026-06-06T17:09:18Z,424936320,7249890992128,6752_GB,41,3,2,106721
2026-06-06T17:14:19Z,424936320,7252172537856,6754_GB,41,3,2,107022
2026-06-06T17:19:19Z,424936320,7253275918336,6755_GB,41,3,2,107322
2026-06-06T17:24:20Z,424936320,7255122862080,6757_GB,41,3,2,107622
2026-06-06T17:29:20Z,424936320,7256861417472,6758_GB,41,3,2,107923
2026-06-06T17:34:20Z,424936320,7258497916928,6760_GB,41,3,2,108223
2026-06-06T17:39:21Z,424936320,7261081665536,6762_GB,41,3,2,108523
2026-06-06T17:44:21Z,424936320,7262832304128,6764_GB,42,3,2,108824
2026-06-06T17:49:21Z,424936320,7264590610432,6766_GB,42,3,2,109124
2026-06-06T17:54:22Z,424936320,7266519670784,6767_GB,42,3,2,109424
2026-06-06T17:59:22Z,424936320,7269788942336,6771_GB,42,3,2,109725
2026-06-06T18:04:22Z,424936320,7271281123328,6772_GB,42,3,2,110025
2026-06-06T18:09:23Z,424936320,7273193226240,6774_GB,42,3,2,110325
2026-06-06T18:14:23Z,424936320,7275596709888,6776_GB,42,3,2,110626
2026-06-06T18:19:23Z,424936320,7276544581632,6777_GB,42,3,2,110926
2026-06-06T18:24:23Z,424936320,7278545453056,6779_GB,43,3,2,111226
2026-06-06T18:29:24Z,424936320,7280512868352,6781_GB,43,3,2,111526
2026-06-06T18:34:24Z,424936320,7283631865856,6783_GB,43,3,2,111827
2026-06-06T18:39:24Z,424936320,7285492801536,6785_GB,43,3,2,112127
2026-06-06T18:44:25Z,424936320,7287103569920,6787_GB,43,3,2,112427
2026-06-06T18:49:25Z,424936320,7288494366720,6788_GB,43,3,2,112728
2026-06-06T18:54:25Z,424936320,7290893910016,6790_GB,43,3,2,113028
2026-06-06T18:59:26Z,424936320,7292866060288,6792_GB,43,3,2,113328
2026-06-06T19:04:26Z,424936320,7294208925696,6793_GB,43,3,2,113629
2026-06-06T19:09:26Z,424936320,7296513900544,6795_GB,43,3,2,113929
2026-06-06T19:14:26Z,424936320,7297955733504,6797_GB,44,3,2,114229
2026-06-06T19:19:27Z,424936320,7299747291136,6798_GB,44,3,2,114529
2026-06-06T19:24:27Z,424936320,7301253152768,6800_GB,44,3,2,114830
2026-06-06T19:29:27Z,424936320,7302245859328,6801_GB,44,3,2,115130
2026-06-06T19:34:28Z,424936320,7305051643904,6803_GB,44,3,2,115430
2026-06-06T19:39:28Z,424936320,7306310918144,6805_GB,44,3,2,115731
2026-06-06T19:44:28Z,424936320,7308338724864,6806_GB,44,3,2,116031
2026-06-06T19:49:29Z,424936320,7311498371072,6809_GB,44,3,2,116332
2026-06-06T19:54:29Z,424936320,7313029357568,6811_GB,44,3,2,116632
2026-06-06T19:59:30Z,424936320,7315609755648,6813_GB,44,3,2,116933
2026-06-06T20:04:30Z,424936320,7316892049408,6814_GB,44,3,2,117233
2026-06-06T20:09:31Z,424936320,7317559066624,6815_GB,44,3,2,117533
2026-06-06T20:14:31Z,424936320,7317559296000,6815_GB,44,3,2,117834
2026-06-06T20:19:31Z,424936320,7318661578752,6816_GB,45,3,2,118134
2026-06-06T20:24:31Z,424936320,7321977487360,6819_GB,45,3,2,118434
2026-06-06T20:29:32Z,424936320,7323542855680,6821_GB,45,3,2,118734
2026-06-06T20:34:32Z,424936320,7325361610752,6822_GB,45,3,2,119035
2026-06-06T20:39:32Z,424936320,7326855364608,6824_GB,45,3,2,119335
2026-06-06T20:44:33Z,424936320,7329258717184,6826_GB,45,3,2,119635
2026-06-06T20:49:33Z,424936320,7331207806976,6828_GB,45,3,2,119936
2026-06-06T20:54:33Z,424936320,7332906221568,6829_GB,45,3,2,120236
2026-06-06T20:59:34Z,424936320,7334743670784,6831_GB,46,3,2,120536
2026-06-06T21:04:34Z,424936320,7337821798400,6834_GB,46,3,2,120837
2026-06-06T21:09:34Z,424936320,7339829813248,6836_GB,46,3,2,121137
2026-06-06T21:14:34Z,424936320,7341644480512,6837_GB,46,3,2,121437
2026-06-06T21:19:35Z,424936320,7342641340416,6838_GB,46,3,2,121737
2026-06-06T21:24:35Z,424936320,7344216850432,6840_GB,46,3,2,122038
2026-06-06T21:29:35Z,424936320,7344216850432,6840_GB,46,3,2,122338
2026-06-06T21:34:36Z,424936320,7347023978496,6842_GB,46,3,2,122638
2026-06-06T21:39:36Z,424936320,7348543922176,6844_GB,46,3,2,122939
2026-06-06T21:44:36Z,424936320,7351367540736,6846_GB,46,3,2,123239
2026-06-06T21:49:36Z,424936320,7353055952896,6848_GB,47,3,2,123539
2026-06-06T21:54:37Z,424936320,7355195645952,6850_GB,47,3,2,123840
2026-06-06T21:59:37Z,424936320,7358233411584,6853_GB,47,3,2,124140
2026-06-06T22:04:37Z,424936320,7360517382144,6855_GB,47,3,2,124440
2026-06-06T22:09:38Z,424936320,7362190082048,6857_GB,47,3,2,124740
2026-06-06T22:14:38Z,424936320,7363748356096,6858_GB,47,3,2,125041
2026-06-06T22:19:38Z,424936320,7363748356096,6858_GB,47,3,2,125341
2026-06-06T22:24:39Z,424936320,7365370421248,6860_GB,47,3,2,125641
2026-06-06T22:29:39Z,424936320,7367327621120,6861_GB,47,3,2,125942
2026-06-06T22:34:39Z,424936320,7370516062208,6864_GB,48,3,2,126242
2026-06-06T22:39:39Z,424936320,7372031352832,6866_GB,48,3,2,126542
2026-06-06T22:44:40Z,424936320,7374625333248,6868_GB,48,3,2,126842
2026-06-06T22:49:40Z,424936320,7375908610048,6869_GB,48,3,2,127143
2026-06-06T22:54:40Z,424936320,7378336825344,6872_GB,48,3,2,127443
2026-06-06T22:59:41Z,424936320,7380396310528,6874_GB,48,3,2,127743
2026-06-06T23:04:41Z,424936320,7381609586688,6875_GB,48,3,2,128044
2026-06-06T23:09:41Z,424936320,7383221108736,6876_GB,48,3,2,128344
2026-06-06T23:14:42Z,424936320,7386064560128,6879_GB,49,3,2,128644
2026-06-06T23:19:42Z,424936320,7387470888960,6880_GB,49,3,2,128945
2026-06-06T23:24:42Z,424936320,7389148667904,6882_GB,49,3,2,129245
2026-06-06T23:29:43Z,424936320,7391340224512,6884_GB,49,3,2,129545
2026-06-06T23:34:43Z,424936320,7394217648128,6886_GB,49,3,2,129846
2026-06-06T23:39:43Z,424936320,7396293771264,6888_GB,49,3,2,130146
2026-06-06T23:44:43Z,424936320,7398231277568,6890_GB,49,3,2,130446
2026-06-06T23:49:44Z,424936320,7400544354304,6892_GB,50,3,2,130746
2026-06-06T23:54:44Z,424936320,7402285006848,6894_GB,50,3,2,131047
2026-06-06T23:59:44Z,424936320,7403998044160,6896_GB,50,3,2,131347
2026-06-07T00:04:45Z,424936320,7404369559552,6896_GB,50,3,2,131647
2026-06-07T00:09:45Z,424936320,7405245587456,6897_GB,50,3,2,131948
2026-06-07T00:14:45Z,424936320,7407248343040,6899_GB,50,3,2,132248
2026-06-07T00:19:45Z,424936320,7410399191040,6901_GB,50,3,2,132548
2026-06-07T00:24:46Z,424936320,7411643760640,6903_GB,50,3,2,132848
2026-06-07T00:29:46Z,424936320,7414588645376,6905_GB,51,3,2,133149
2026-06-07T00:34:46Z,424936320,7415200038912,6906_GB,51,3,2,133449
2026-06-07T00:39:47Z,424936320,7418082443264,6909_GB,51,3,2,133749
2026-06-07T00:44:47Z,424936320,7420573360128,6911_GB,51,3,2,134050
2026-06-07T00:49:47Z,424936320,7422493335552,6913_GB,51,3,2,134350
2026-06-07T00:54:48Z,424936320,7424367534080,6914_GB,51,3,2,134650
2026-06-07T00:59:48Z,424936320,7426064998400,6916_GB,51,3,2,134951
2026-06-07T01:04:48Z,424936320,7427923738624,6918_GB,52,3,2,135251
2026-06-07T01:09:48Z,424936320,7429678866432,6919_GB,52,3,2,135551
2026-06-07T01:14:49Z,424936320,7432904638464,6922_GB,52,3,2,135851
2026-06-07T01:19:49Z,424936320,7435240579072,6925_GB,52,3,2,136152
2026-06-07T01:24:49Z,424936320,7436988981248,6926_GB,52,3,2,136452
2026-06-07T01:29:50Z,424936320,7439265177600,6928_GB,52,3,2,136752
2026-06-07T01:34:50Z,424936320,7440863248384,6930_GB,52,3,2,137053
2026-06-07T01:39:50Z,424936320,7442551791616,6931_GB,52,3,2,137353
2026-06-07T01:44:50Z,424936320,7444635705344,6933_GB,52,3,2,137653
2026-06-07T01:49:51Z,424936320,7447039541248,6936_GB,53,3,2,137953
2026-06-07T01:54:51Z,424936320,7448431976448,6937_GB,53,3,2,138254
2026-06-07T01:59:51Z,424936320,7451084480512,6939_GB,53,3,2,138554
2026-06-07T02:04:52Z,424936320,7453313482752,6941_GB,53,3,2,138854
2026-06-07T02:09:52Z,424936320,7454938054656,6943_GB,53,3,2,139155
2026-06-07T02:14:52Z,424936320,7457353416704,6945_GB,53,3,2,139455
2026-06-07T02:19:52Z,424936320,7458015125504,6946_GB,53,3,2,139755
2026-06-07T02:24:53Z,424936320,7458674081792,6946_GB,53,3,2,140055
2026-06-07T02:29:53Z,424936320,7460785586176,6948_GB,53,3,2,140356
2026-06-07T02:34:53Z,424936320,7461589377024,6949_GB,53,3,2,140656
2026-06-07T02:39:54Z,424936320,7463384760320,6951_GB,53,3,2,140956
2026-06-07T02:44:54Z,424936320,7464806244352,6952_GB,53,3,2,141257
2026-06-07T02:49:54Z,424936320,7465840893952,6953_GB,53,3,2,141557
2026-06-07T02:54:54Z,424936320,7466857144320,6954_GB,53,3,2,141857
2026-06-07T02:59:55Z,424936320,7468288155648,6955_GB,53,3,2,142157
2026-06-07T03:04:55Z,424936320,7470181179392,6957_GB,53,3,2,142458
2026-06-07T03:09:55Z,424936320,7471549120512,6958_GB,53,3,2,142758
2026-06-07T03:14:56Z,424936320,7472808214528,6960_GB,53,3,2,143058
2026-06-07T03:19:56Z,424936320,7474836668416,6961_GB,53,3,2,143359
2026-06-07T03:24:56Z,424936320,7476303200256,6963_GB,53,3,2,143659
2026-06-07T03:29:56Z,424936320,7476809539584,6963_GB,53,3,2,143959
2026-06-07T03:34:57Z,424936320,7478825672704,6965_GB,53,3,2,144259
2026-06-07T03:39:57Z,424936320,7480107687936,6966_GB,53,3,2,144560
2026-06-07T03:44:57Z,424936320,7482722533376,6969_GB,54,3,2,144860
2026-06-07T03:49:58Z,424936320,7484770697216,6971_GB,54,3,2,145160
2026-06-07T03:54:58Z,424936320,7487564472320,6973_GB,54,3,2,145461
2026-06-07T03:59:58Z,424936320,7490334883840,6976_GB,54,3,2,145761
2026-06-07T04:04:59Z,424936320,7491786113024,6977_GB,54,3,2,146061
2026-06-07T04:09:59Z,424936320,7494565765120,6980_GB,54,3,2,146362
2026-06-07T04:14:59Z,424936320,7496737251328,6982_GB,54,3,2,146662
2026-06-07T04:19:59Z,424936320,7498289307648,6983_GB,55,3,2,146962
2026-06-07T04:25:00Z,424936320,7500941606912,6986_GB,55,3,2,147262
2026-06-07T04:30:00Z,424936320,7502687895552,6987_GB,55,3,2,147563
2026-06-07T04:35:00Z,424936320,7504565780480,6989_GB,55,3,2,147863
2026-06-07T04:40:01Z,424936320,7505920270336,6990_GB,55,3,2,148164
2026-06-07T04:45:01Z,424936320,7507530383360,6992_GB,55,3,2,148464
2026-06-07T04:50:01Z,424936320,7509983952896,6994_GB,55,3,2,148764
2026-06-07T04:55:02Z,424936320,7511041294336,6995_GB,55,3,2,149064
2026-06-07T05:00:02Z,424936320,7513516285952,6998_GB,55,3,2,149365
2026-06-07T05:05:02Z,424936320,7515967053824,7000_GB,56,3,2,149665
2026-06-07T05:10:03Z,424936320,7518234058752,7002_GB,56,3,2,149966
2026-06-07T05:15:04Z,468185632,7519374073856,7003_GB,56,3,2,150266
2026-06-07T05:20:04Z,468185632,7519374073856,7003_GB,56,3,2,150567
2026-06-07T05:25:04Z,468185632,7521349967872,7005_GB,56,3,2,150867
2026-06-07T05:30:04Z,468185632,7522189082624,7006_GB,56,3,2,151167
2026-06-07T05:35:05Z,468185632,7523109199872,7006_GB,56,3,2,151467
2026-06-07T05:40:05Z,468185632,7523109199872,7006_GB,56,3,2,151768
2026-06-07T05:45:05Z,468185632,7524232937472,7007_GB,56,3,2,152068
2026-06-07T05:50:06Z,468185632,7526298034176,7009_GB,56,3,2,152368
2026-06-07T05:55:06Z,468185632,7526298034176,7009_GB,56,3,2,152669
2026-06-07T06:00:06Z,468185632,7527542210560,7011_GB,56,3,2,152969
2026-06-07T06:05:07Z,468185632,7529165529088,7012_GB,56,3,2,153269
2026-06-07T06:10:07Z,468185632,7530100891648,7013_GB,56,3,2,153570
2026-06-07T06:15:07Z,468185632,7530908360704,7014_GB,56,3,2,153870
2026-06-07T06:20:07Z,468185632,7531907186688,7015_GB,56,3,2,154170
2026-06-07T06:25:08Z,468185632,7531907186688,7015_GB,56,3,2,154470
2026-06-07T06:30:08Z,468185632,7534292639744,7017_GB,56,3,2,154771
2026-06-07T06:35:08Z,468185632,7534292639744,7017_GB,56,3,2,155071
2026-06-07T06:40:09Z,468185632,7534292639744,7017_GB,56,3,2,155371
